Center Image,Left Image,Right Image,Steer Angle,Throttle,Speed_n,Epsilon
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_42_155.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_42_155.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_42_155.jpg,0,1,0,30.19036
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_42_237.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_42_237.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_42_237.jpg,0,1,0,30.19028
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_42_337.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_42_337.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_42_337.jpg,0,1,0,30.19029
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_42_405.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_42_405.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_42_405.jpg,0,1,0,30.19033
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_42_478.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_42_478.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_42_478.jpg,0,1,0,30.19034
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_42_551.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_42_551.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_42_551.jpg,0,1,0,30.19026
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_42_620.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_42_620.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_42_620.jpg,0,1,0,30.19029
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_42_695.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_42_695.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_42_695.jpg,0,1,0,30.19025
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_42_768.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_42_768.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_42_768.jpg,0.15,1,0,30.18424
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_42_837.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_42_837.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_42_837.jpg,0.35,1,0,30.16345
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_42_908.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_42_908.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_42_908.jpg,0.5000001,1,0,30.14544
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_42_984.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_42_984.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_42_984.jpg,0,1,0,30.18744
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_43_059.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_43_059.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_43_059.jpg,0,1,0,30.18971
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_43_130.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_43_130.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_43_130.jpg,0,1,0,30.19011
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_43_199.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_43_199.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_43_199.jpg,0,1,0,30.19027
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_43_272.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_43_272.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_43_272.jpg,0,1,0,30.19172
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_43_359.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_43_359.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_43_359.jpg,-0.25,1,0,30.17345
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_43_430.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_43_430.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_43_430.jpg,-0.4,1,0,30.15691
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_43_526.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_43_526.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_43_526.jpg,-0.6500001,1,0,30.12608
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_43_597.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_43_597.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_43_597.jpg,-0.8500001,1,0,30.10416
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_43_673.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_43_673.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_43_673.jpg,-1,1,0,30.09346
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_43_750.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_43_750.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_43_750.jpg,-1,1,0,30.11449
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_43_838.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_43_838.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_43_838.jpg,0,1,0,30.17252
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_43_940.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_43_940.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_43_940.jpg,0,1,0,30.18736
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_44_035.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_44_035.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_44_035.jpg,0,1,0,30.18969
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_44_136.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_44_136.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_44_136.jpg,0,1,0,30.1906
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_44_230.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_44_230.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_44_230.jpg,0.2,1,0,30.17739
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_44_351.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_44_351.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_44_351.jpg,0.5000001,1,0,30.14456
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_44_433.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_44_433.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_44_433.jpg,0,1,0,30.18712
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_44_543.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_44_543.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_44_543.jpg,0,1,0,30.18996
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_44_644.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_44_644.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_44_644.jpg,0,1,0,30.19027
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_44_743.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_44_743.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_44_743.jpg,0,1,0,30.19041
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_44_842.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_44_842.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_44_842.jpg,-0.25,1,0,30.17423
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_44_937.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_44_937.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_44_937.jpg,-0.5000001,1,0,30.14511
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_45_037.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_45_037.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_45_037.jpg,0,1,0,30.18813
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_45_142.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_45_142.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_45_142.jpg,0,1,0,30.19001
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_45_245.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_45_245.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_45_245.jpg,0,1,0,30.1903
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_45_349.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_45_349.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_45_349.jpg,0,1,0,30.19029
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_45_457.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_45_457.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_45_457.jpg,0,1,0,30.18863
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_45_560.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_45_560.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_45_560.jpg,0,1,0,30.19049
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_45_668.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_45_668.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_45_668.jpg,0,0.6747426,0,30.09513
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_45_770.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_45_770.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_45_770.jpg,0,0.365158,0,30.01698
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_45_876.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_45_876.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_45_876.jpg,0,0.3772064,0,30.02349
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_45_981.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_45_981.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_45_981.jpg,0,0.6946165,0,30.1067
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_46_083.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_46_083.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_46_083.jpg,0,1,0,30.19925
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_46_181.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_46_181.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_46_181.jpg,0,1,0,30.19024
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_46_282.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_46_282.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_46_282.jpg,0,1,0,30.19032
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_46_384.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_46_384.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_46_384.jpg,-0.15,1,0,30.18422
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_46_489.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_46_489.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_46_489.jpg,-0.4,1,0,30.15757
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_46_586.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_46_586.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_46_586.jpg,0,1,0,30.18917
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_46_691.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_46_691.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_46_691.jpg,0,1,0,30.1902
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_46_799.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_46_799.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_46_799.jpg,0,1,0,30.1903
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_46_897.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_46_897.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_46_897.jpg,0,1,0,30.19031
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_46_992.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_46_992.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_46_992.jpg,0,1,0,30.19032
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_47_088.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_47_088.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_47_088.jpg,0,1,0,30.19031
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_47_190.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_47_190.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_47_190.jpg,-0.25,1,0,30.17478
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_47_296.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_47_296.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_47_296.jpg,0,1,0,30.18746
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_47_402.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_47_402.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_47_402.jpg,0,1,0,30.19
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_47_516.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_47_516.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_47_516.jpg,0,1,0,30.19026
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_47_618.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_47_618.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_47_618.jpg,0,1,0,30.19032
D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\center_2019_07_06_22_18_47_709.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\left_2019_07_06_22_18_47_709.jpg,D:\Self Driving Car in Unity Environment\Volumes\CPSC587DATA\RecordedImg\IMG\right_2019_07_06_22_18_47_709.jpg,-0.2,1,0,30.18029
